Mota;Galdera;Irudia;Zuzena;Oker1;Oker2;Jatorria;Esteka;Egilea
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Pernando%20Barrena%20%2848908;Pernando Barrena;Gregorio Monreal;Joseba Asiron;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Pernando%20Barrena%20%2848908;Pernando Barrena;Pello Lizarralde;Aingeru Epaltza;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/MikelSanJose.JPG;Mikel San José;Ion Erize;Iker Muniain;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Iker%20Muniain%20%28159614069;Iker Muniain;Ion Erize;Mikel San José;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Goiko-xerez.jpg;Ion Andoni Goikoetxea;Ion Erize;Mikel San José;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Aingeru%20Epaltza.jpg;Aingeru Epaltza;Gregorio Monreal;Pello Lizarralde;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Aingeru%20Epaltza.jpg;Aingeru Epaltza;Pello Lizarralde;Pernando Barrena;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Aingeru%20Epaltza%20%28Elena%;Aingeru Epaltza;Gregorio Monreal;Pello Lizarralde;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Aingeru%20Epaltza%20%28Elena%;Aingeru Epaltza;Pello Lizarralde;Pernando Barrena;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Garaikoetxea%20%2820;Carlos Garaikoetxea Urriza;Arturo Kanpion;Ignacio Baleztena Azkarate;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Garaikoetxea%20%2820;Carlos Garaikoetxea Urriza;Arturo Kanpion;Gregorio Monreal;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A1nchez%20recibe%20a%20l;Uxue Barkos;Sagrario Aleman;Ainhoa Aznarez;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Inaki%20Astiz%202011.jpg;Iñaki Astiz;Ion Erize;Mikel San José;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Pradera.jpg;Víctor Pradera;Arturo Kanpion;Ignacio Baleztena Azkarate;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Pradera.jpg;Víctor Pradera;Arturo Kanpion;Gregorio Monreal;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Inma%20Errea%202014-09-11%20I;Inma Errea;Beatriz Chivite;Esti Martinez Diaz de Cerio;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Angel%20Irigarai%20201;Jose Angel Irigaray;Arturo Kanpion;Gregorio Monreal;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Angel%20Irigarai%20201;Jose Angel Irigaray;Alejandro Tapia Perurena;Joxemiel Bidador;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Garde.jpg;Luis Garde;Gregorio Monreal;Pello Lizarralde;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Joseba%20Asir%C3%B3n%202015.j;Joseba Asiron;Gregorio Monreal;Ignacio Baleztena Azkarate;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Ainhoa%20Azn%C3%A1rez.%2014%2;Ainhoa Aznarez;Uxue Barkos;Sagrario Aleman;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Laura%20P%C3%A9rez%202015.jpg;Laura Pérez;Uxue Barkos;Sagrario Aleman;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/2017-01-22%20Miren%20Zabaleta;Miren Zabaleta;Uxue Barkos;Sagrario Aleman;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Beatriz%20Chivite%20%28Zoe%20;Beatriz Chivite;Inma Errea;Esti Martinez Diaz de Cerio;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20de%20los%20premios%;Matías Múgica;Pello Lizarralde;Pernando Barrena;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/BakartxoRuiz.jpg;Bakartxo Ruiz;Uxue Barkos;Sagrario Aleman;https://eu.wikipedia.org/;
Herrikideak;Nor da argazkiko pertsona?;http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Iriarte.jpg;Iñaki Iriarte López;Gregorio Monreal;Joseba Asiron;https://eu.wikipedia.org/;
